subject	fname	cond	centroid	sd	kur	skew	dur	amp
subject_40 	 sin_subject_40 	 s 	7844.841734	2673.231004	3.539132122	0.364762917	0.176518854	0.131771838
subject_40 	 sip_subject_40 	 s 	8485.072435	3056.931736	2.103407028	-0.071632821	0.198625197	0.11359337
subject_40 	 sob_subject_40 	 s 	7400.569128	2791.145977	3.839487868	0.84048277	0.145587286	0.082436186
subject_40 	 sock_subject_40 	 s 	7235.785363	2876.19367	3.102265998	0.826434433	0.161249488	0.121052464
subject_40 	 soft_subject_40 	 s 	7034.09231	2939.947847	2.182838502	0.644050715	0.125030646	0.103773208
subject_40 	 son_subject_40 	 s 	7294.414535	2591.143975	4.887542209	1.484357687	0.185988648	0.146454813
subject_40 	 soon_subject_40 	 s 	7774.85046	2951.576523	2.512018212	0.725950826	0.183200302	0.086985097
subject_40 	 sore_subject_40 	 s 	7005.678543	2999.231783	2.885788454	1.145657469	0.122225518	0.100846928
subject_40 	 soup_subject_40 	 s 	7237.785645	2900.958688	3.910192545	1.270136714	0.197053045	0.076510025
subject_40 	 suck_subject_40 	 s 	7847.486336	2853.82058	2.208148856	0.46310757	0.150422398	0.137593678
subject_40 	 surf_subject_40 	 s 	7351.570197	2708.069405	3.70854404	1.099003556	0.180115322	0.070276282
subject_40 	 sword_subject_40 	 s 	6994.607414	3150.222431	2.214599557	1.175371414	0.151290047	0.11410606
subject_40 	 chef_subject_40 	 sh 	5425.155759	3193.27969	2.779110749	1.064979944	0.151875898	0.077375227
subject_40 	 shack_subject_40 	 sh 	5141.174244	3093.122501	3.600729223	1.164569937	0.140366552	0.058314389
subject_40 	 shag_subject_40 	 sh 	5200.868468	3248.125436	2.981765166	1.134586824	0.135646663	0.064655754
subject_40 	 shall_subject_40 	 sh 	5585.004707	3311.330229	3.050831466	1.298669469	0.176222988	0.057176061
subject_40 	 sham_subject_40 	 sh 	5195.957387	3364.470676	3.000818264	1.190253199	0.127077411	0.041471335
subject_40 	 shank_subject_40 	 sh 	5681.147376	2961.107869	3.756595012	1.431209289	0.147723041	0.077792558
subject_40 	 shawl_subject_40 	 sh 	5462.084454	3098.597943	2.482144317	1.053178262	0.191031403	0.049801905
subject_40 	 she_subject_40 	 sh 	5606.518875	3213.541342	3.232432317	1.566013377	0.161987817	0.09636423
subject_40 	 shed_subject_40 	 sh 	5857.81892	3238.891624	2.299049378	1.164556001	0.173589405	0.056565728
subject_40 	 sheen_subject_40 	 sh 	5992.172536	3239.219962	2.454768391	1.223400452	0.141493756	0.038368119
subject_40 	 sheep_subject_40 	 sh 	5476.045429	3058.917015	3.634503944	1.380273056	0.153062428	0.061849915
subject_40 	 sheet_subject_40 	 sh 	5892.310904	2913.941223	3.905050013	1.460613966	0.214592039	0.067711145
subject_40 	 shelf_subject_40 	 sh 	5525.9264	3408.11354	2.357731772	1.150187495	0.167567763	0.057815828
subject_40 	 shell_subject_40 	 sh 	5388.619431	2955.567789	3.719460486	1.415389578	0.179774195	0.042752985
subject_40 	 shelve_subject_40 	 sh 	5530.627678	2823.493829	4.569076889	1.628062565	0.139535981	0.047633989
subject_40 	 shield_subject_40 	 sh 	5973.773387	3090.810455	3.055449507	1.321220761	0.217135073	0.058400017
subject_40 	 shift_subject_40 	 sh 	5987.190743	3156.637114	2.541605206	1.31909127	0.208176768	0.053251505
subject_40 	 shin_subject_40 	 sh 	5219.03854	3319.260959	2.385093838	0.999980912	0.131823533	0.065203799
subject_40 	 shine_subject_40 	 sh 	5392.160819	3113.2588	3.43278112	1.411347798	0.148790919	0.043962536
subject_40 	 ship_subject_40 	 sh 	5597.737657	3149.723864	3.351935824	1.385692126	0.186878546	0.036809518
subject_40 	 shirt_subject_40 	 sh 	5324.640663	3733.934641	1.998954441	1.135622731	0.155643132	0.045886498
subject_40 	 shoe_subject_40 	 sh 	5991.041814	3422.533904	2.189687283	1.053365433	0.165165039	0.060704003
subject_40 	 shoot_subject_40 	 sh 	5944.839196	3207.173238	2.678465924	1.221412497	0.156117743	0.055370758
subject_40 	 shop_subject_40 	 sh 	5399.222283	3126.54481	3.846792713	1.319689057	0.150007112	0.045409166
subject_40 	 shore_subject_40 	 sh 	5694.156041	3583.868946	1.647704001	1.060992902	0.155554142	0.035034768
subject_40 	 shot_subject_40 	 sh 	5722.74599	2944.958414	3.755200245	1.273647645	0.173144456	0.055589698
subject_40 	 shove_subject_40 	 sh 	5834.537512	3101.423457	2.90954197	1.236553108	0.155843091	0.043002255
subject_40 	 shut_subject_40 	 sh 	5824.931533	3253.934022	2.523992536	1.173601348	0.123013544	0.033856891
subject_40 	 shy_subject_40 	 sh 	5430.72409	3446.579517	2.397309011	1.211016689	0.136757959	0.064184397
subject_41 	 sack_subject_41 	 s 	7803.682583	3533.312041	1.737049616	0.951952425	0.185988648	0.037185958
subject_41 	 sad_subject_41 	 s 	7550.605353	3602.076595	1.660703359	0.956105375	0.205981686	0.025673008
subject_41 	 sap_subject_41 	 s 	7767.646441	3692.606789	1.337538952	0.961661418	0.217609685	0.02830762
subject_41 	 sat_subject_41 	 s 	7651.933692	3823.673962	1.349486215	0.85959654	0.192633219	0.027162947
subject_41 	 sax_subject_41 	 s 	7349.094141	3411.331437	2.179831451	1.039377929	0.195184259	0.028813043
subject_41 	 scent_subject_41 	 s 	7421.323699	3680.956466	1.632827578	1.045444804	0.22247446	0.031300488
subject_41 	 seal_subject_41 	 s 	7356.641028	3914.70926	1.429000875	1.110031941	0.226034051	0.032025226
subject_41 	 seat_subject_41 	 s 	7675.461161	3565.413168	1.347810697	0.898368647	0.270912043	0.04047731
subject_41 	 see_subject_41 	 s 	7699.906283	3690.191422	1.367771929	1.033757298	0.239085886	0.037183618
subject_41 	 seek_subject_41 	 s 	8024.683564	3872.923325	0.917838775	0.904162261	0.244187967	0.03026904
subject_41 	 seem_subject_41 	 s 	8125.521849	3447.288372	1.381414849	0.77703372	0.219565588	0.031101818
subject_41 	 self_subject_41 	 s 	7840.781542	3652.135961	1.397980373	0.875109784	0.219804766	0.033442809
subject_41 	 sell_subject_41 	 s 	7537.028157	3809.596734	1.25269249	0.933208983	0.222919408	0.0263967
subject_41 	 send_subject_41 	 s 	7204.084611	3501.71533	1.869296429	1.015462145	0.22093197	0.032625366
subject_41 	 set_subject_41 	 s 	7811.671547	3692.397254	1.374946144	0.868532399	0.188050244	0.043521419
subject_41 	 sick_subject_41 	 s 	7270.865465	3593.14178	1.810014601	1.09609459	0.202006809	0.02698884
subject_41 	 side_subject_41 	 s 	7693.79749	3818.236961	1.328236302	0.889277526	0.155516755	0.026949093
subject_41 	 sigh_subject_41 	 s 	7404.955016	3749.874684	1.774666724	1.119140892	0.198684524	0.029106247
subject_41 	 sin_subject_41 	 s 	7443.369425	3574.296711	1.820618433	1.069057315	0.201116911	0.032510681
subject_41 	 sip_subject_41 	 s 	7604.172635	4053.332421	1.464748652	1.230491607	0.182093592	0.033543428
subject_41 	 sob_subject_41 	 s 	7191.854114	3757.560262	1.491710138	0.977323657	0.18509875	0.021548521
subject_41 	 sock_subject_41 	 s 	7240.797047	3407.680746	1.828450368	0.971006417	0.195154596	0.034662387
subject_41 	 soft_subject_41 	 s 	7287.887223	3956.192264	0.85707799	0.859410864	0.211350737	0.019534076
subject_41 	 son_subject_41 	 s 	7541.552506	3604.464745	1.306029577	0.929695197	0.212685583	0.027357286
subject_41 	 soon_subject_41 	 s 	7195.424796	3863.498686	1.190276751	1.06046065	0.202184788	0.023403217
subject_41 	 sore_subject_41 	 s 	7436.827359	3937.339785	1.02388212	0.986954809	0.189844872	0.022537056
subject_41 	 soup_subject_41 	 s 	7928.144493	4170.544888	0.045633545	0.584692609	0.220576011	0.028071869
subject_41 	 suck_subject_41 	 s 	7654.105748	3675.31376	0.969100848	0.795915718	0.195658871	0.022342189
subject_41 	 surf_subject_41 	 s 	7391.354098	3719.622152	1.535376404	1.086220386	0.233509193	0.035719021
subject_41 	 sword_subject_41 	 s 	7567.423803	3512.674004	1.086740722	0.799675284	0.202626276	0.033373702
subject_41 	 chef_subject_41 	 sh 	5619.56157	4266.16034	1.2891432	1.351989817	0.188599015	0.02346289
subject_41 	 shack_subject_41 	 sh 	5373.572358	4132.706227	1.470465773	1.345033637	0.200701626	0.018719037
subject_41 	 shag_subject_41 	 sh 	5575.472334	4250.319857	1.279905854	1.373600369	0.226034051	0.022519291
subject_41 	 shall_subject_41 	 sh 	5800.053696	4237.225816	0.871191815	1.192537036	0.202718728	0.016146001
subject_41 	 sham_subject_41 	 sh 	5577.966379	4158.597429	1.077119112	1.2468077	0.174983578	0.021623295
subject_41 	 shank_subject_41 	 sh 	5372.419679	4015.1212	1.723789685	1.433481331	0.185632689	0.023519632
subject_41 	 shawl_subject_41 	 sh 	5437.84563	4142.546647	1.102855632	1.280666565	0.205032462	0.029782876
subject_41 	 she_subject_41 	 sh 	5507.041417	4096.553795	1.344123732	1.327743008	0.211677032	0.020353544
subject_41 	 shed_subject_41 	 sh 	5009.578013	4048.154082	2.184676433	1.537990011	0.211677032	0.015615875
